Date,Tweets,Trending,Retweets,Favs,Comments
2017-08-10,Mitch get back to work and put Repeal & Replace Tax Reform & Cuts and a great Infrastructure Bill on my desk for signing. You can do it!,,28000.0,114000.0,35000.0
2017-08-10,"""Can you believe that Mitch McConnell who has screamed Repeal & Replace for 7 years couldnt get it done. Must Repeal & Replace ObamaCare!""",,23000.0,98000.0,32000.0
2017-08-11,As promised on the campaign trail we will provide opportunity for Americans to gain skills needed to succeed & thrive as the economy grows!,,14000.0,66000.0,12000.0
2017-08-11,"""Consumer Comfort Reaches 16-Year High on U.S. Economic Optimism"" via Bloomberg",,11000.0,49000.0,8600.0
2017-08-11,We want to make sure that we have the workforce development programs we need to ensure these jobs are....,,10000.0,48000.0,6800.0
2017-08-11,Military solutions are now fully in placelocked and loadedshould North Korea act unwisely.  Hopefully Kim Jong Un will find another path!,,54000.0,163000.0,53000.0
2017-08-12,Condolences to the family of the young woman killed today and best regards to all of those injured in Charlottesville Virginia. So sad!,,21000.0,104000.0,60000.0
2017-08-12,"""Deepest condolences to the families & fellow officers of the VA State Police who died today. Youre all among the best this nation produces.""",,24000.0,119000.0,19000.0
2017-08-12,We will continue to follow developments in Charlottesville and will provide whatever assistance is needed. We are ready willing and able.,,14000.0,64000.0,21000.0
2017-08-12,We must remember this truth No matter our color creed religion or political party we are ALL AMERICANS FIRST.,,31000.0,106000.0,27000.0
2017-08-12,What is vital now is a swift restoration of law and order and the protection of innocent lives.n,,16000.0,65000.0,19000.0
2017-08-12,Join me live from Bedminster New Jersey ,,4800.0,30000.0,7900.0
2017-08-12,Am in Bedminster for meetings & press conference on V.A. & all that we have done and are doing to make it better-but Charlottesville sad!,,10000.0,56000.0,22000.0
2017-08-12,We ALL must be united & condemn all that hate stands for. There is no place for this kind of violence in America. Lets come together as one!,,54000.0,182000.0,63000.0
2017-08-12,Press Conference - Following National Security Briefing in Bedminster New Jersey. ,,10000.0,46000.0,11000.0
2017-08-14,Made additional remarks on Charlottesville and realize once again that the   News Media will never be satisfied...truly bad people!,Fake,30000.0,119000.0,75000.0
2017-08-14,Leaving for New York City and meetings on military purchases and trade.,,8500.0,59000.0,10000.0
2017-08-14,Big day in Washington D.C. even though White House & Oval Office are being renovated. Great trade deals coming for American workers!,,12000.0,66000.0,8100.0
2017-08-14,.  Pharma is a leader in higher & higher drug prices while at the same time taking jobs out of the U.S. Bring jobs back & LOWER PRICES!,Merck,13000.0,61000.0,14000.0
2017-08-14,"""Now that Ken Frazier of Merck Pharma has resigned from Presidents Manufacturing Councilhe will have more time to LOWER RIPOFF DRUG PRICES!""",,20000.0,88000.0,50000.0
2017-08-14,The Obstructionist Democrats have given us (or not fixed) some of the worst trade deals in World History. I am changing that fast!,,19000.0,91000.0,30000.0
2017-08-14,Luther Strange of the Great State of Alabama has my endorsement. He is strong on Border & Wall the military tax cuts & law enforcement.,,10000.0,56000.0,12000.0
2017-08-14,Heading to Washington this morning. Much work to do. Focus on trade and military. ,MAGA,11000.0,64000.0,17000.0
2017-08-15,For every CEO that drops out of the Manufacturing Council I have many to take their place. Grandstanders should not have gone on. JOBS!,,23000.0,103000.0,62000.0
2017-08-15,Big day in Alabama. Vote for Luther Strange he will be great!,,10000.0,57000.0,14000.0
2017-08-15,"""According to report just out President Obama knew about Russian interference 3 years ago but he didnt want to anger Russia!""",,6800.0,16000.0,7500.0
2017-08-15,Senator Luther Strange who is doing a great job for the people of Alabama will be on   at 715. Tough on crime borders etc.,foxandfriends,7300.0,45000.0,8000.0
2017-08-15,Feels good to be home after seven months but the White House is very special there is no place like it... and the U.S. is really my home!,,19000.0,114000.0,38000.0
2017-08-16,Today in Bedminster I signed the Harry W. Colmery Veterans Educational Assistance Act of 2017 joined by    .,,12000.0,54000.0,9900.0
2017-08-16,Just landed in Bedminster New Jersey.   ,,5700.0,41000.0,16000.0
2017-08-16,Rather than putting pressure on the businesspeople of the Manufacturing Council & Strategy & Policy Forum I am ending both. Thank you all!,,18000.0,81000.0,60000.0
2017-08-16,Memorial service today for beautiful and incredible Heather Heyer a truly special young woman. She will be long remembered by all!,,16000.0,90000.0,33000.0
2017-08-16,Wow Senator Luther Strange picked up a lot of additional support since my endorsement. Now in September runoff. Strong on Wall & Crime!,,9000.0,54000.0,11000.0
2017-08-16,MAKE AMERICA GREAT AGAIN!,,48000.0,160000.0,55000.0
2017-08-16,Kim Jong Un of North Korea made a very wise and well reasoned decision. The alternative would have been both catastrophic and unacceptable!,,25000.0,110000.0,19000.0
2017-08-16,Congratulations John!,,6600.0,35000.0,2500.0
2017-08-16,Congratulation to Roy Moore and Luther Strange for being the final two and heading into a September runoff in Alabama. Exciting race!,,8200.0,48000.0,6600.0
2017-08-16,Amazon is doing great damage to tax paying retailers. Towns cities and states throughout the U.S. are being hurt - many jobs being lost!,,17000.0,65000.0,28000.0
2017-08-17,Study what General Pershing of the United States did to terrorists when caught. There was no more Radical Islamic Terror for 35 years!,,27000.0,101000.0,68000.0
2017-08-17,The United States condemns the terror attack in Barcelona Spain and will do whatever is necessary to help. Be tough & strong we love you!,,60000.0,207000.0,38000.0
2017-08-17,...the beauty that is being taken out of our cities towns and parks will be greatly missed and never able to be comparably replaced!,,24000.0,105000.0,51000.0
2017-08-17,"""...cant change history but you can learn from it. Robert E Lee Stonewall Jackson - whos next Washington Jefferson? So foolish! Also...""",,31000.0,126000.0,40000.0
2017-08-17,Sad to see the history and culture of our great country being ripped apart with the removal of our beautiful statues and monuments. You.....,,31000.0,125000.0,44000.0
2017-08-17,Many meetings today in Bedminster including with Secretary Linda M and Small Business. Job numbers are looking great!,,11000.0,62000.0,10000.0
2017-08-17,"""Great to see that Dr. Kelli Ward is running against Flake Jeff Flake who is WEAK on borders crime and a non-factor in Senate. Hes toxic!""",,23000.0,82000.0,23000.0
2017-08-17,The public is learning (even more so) how dishonest the Fake News is. They totally misrepresent what I say about hate bigotry etc. Shame!,,30000.0,119000.0,49000.0
2017-08-17,"""...and people like Ms. Heyer. Such a disgusting lie. He just cant forget his election trouncing.The people of South Carolina will remember!""",,14000.0,66000.0,12000.0
2017-08-17,Publicity seeking Lindsey Graham falsely stated that I said there is moral equivalency between the KKK neo-Nazis & white supremacists......,,18000.0,75000.0,21000.0
2017-08-17,THANK YOU   for following the RULE OF LAW! Sanctuary cities make our country LESS SAFE! Full remarks ,,14000.0,59000.0,11000.0
2017-08-17,Join me at 700 P.M. on Tuesday August 22nd in Phoenix Arizona at the Phoenix Convention Center! Tickets at ,,13000.0,47000.0,25000.0
2017-08-18,Just returned to Bedminster NJ from Camp David. GREAT meeting on National Security the Border and the Military! ,,13000.0,65000.0,14000.0
2017-08-18,I have directed that U.S. Cyber Command be elevated to the status of a Unified Combatant Command focused on....cont,,13000.0,54000.0,12000.0
2017-08-18,Heading to Camp David for major meeting on National Security the Border and the Military (which we are rapidly building to strongest ever).,,15000.0,82000.0,17000.0
2017-08-18,Radical Islamic Terrorism must be stopped by whatever means necessary! The courts must give us back our protective rights. Have to be tough!,,34000.0,134000.0,33000.0
2017-08-18,The Obstructionist Democrats make Security for our country very difficult. They use the courts and associated delay at all times. Must stop!,,21000.0,91000.0,26000.0
2017-08-18,Homeland Security and law enforcement are on alert & closely watching for any sign of trouble. Our borders are far tougher than ever before!,,21000.0,105000.0,19000.0
2017-08-19,I want to applaud the many protestors in Boston who are speaking out against bigotry and hate. Our country will soon come together as one!,,30000.0,148000.0,49000.0
2017-08-19,Our great country has been divided for decades. Sometimes you need protest in order to heal & we will heal & be stronger than ever before!,,26000.0,133000.0,34000.0
2017-08-19,Great job by all law enforcement officers and Boston Mayor  .,Marty_Walsh,14000.0,77000.0,8200.0
2017-08-19,Looks like many anti-police agitators in Boston. Police are looking tough and smart! Thank you.,,23000.0,115000.0,34000.0
2017-08-19,Steve Bannon will be a tough and smart new voice at  ...maybe even better than ever before. Fake News needs the competition!,BreitbartNews,26000.0,98000.0,25000.0
2017-08-19,Important day spent at Camp David with our very talented Generals and military leaders. Many decisions made including on Afghanistan.,,15000.0,80000.0,15000.0
2017-08-19,I want to thank Steve Bannon for his service. He came to the campaign during my run against Crooked Hillary Clinton - it was great! Thanks S,,24000.0,111000.0,29000.0
2017-08-19,My thoughts and prayers are with the   and their loved ones. We are with you!n,"KissimmeePolice, LESM",20000.0,88000.0,7500.0
2017-08-19,Today I signed the Global War on Terrorism War Memorial Act ( .) The bill authorizes....cont,,14000.0,59000.0,11000.0
2017-08-20,Heading back to Washington after working hard and watching some of the worst and most dishonest Fake News reporting I have ever seen!,,26000.0,120000.0,55000.0
2017-08-21,Thank you the very dishonest Fake News Media is out of control! ,,19000.0,80000.0,33000.0
2017-08-21,Jerry Falwell of Liberty University was fantastic on  . The Fake News should listen to what he had to say. Thanks Jerry!,foxandfriends,15000.0,71000.0,19000.0
2017-08-21,Thoughts & prayers are w/ our   sailors aboard the   where search & rescue efforts are underway.,,19000.0,81000.0,13000.0
2017-08-22,We will push onward to victory w/hope in our hearts courage in our souls & everlasting pride in each & every one of you. God Bless America.,,15000.0,66000.0,8900.0
2017-08-22,See you at 700 P.M. tonight Phoenix Arizona!  nTickets ,,7900.0,39000.0,11000.0
2017-08-22,We pray for our fallen heroes who died while serving our country in the   aboard the    and their families.,,15000.0,67000.0,5900.0
2017-08-22,Was with great people last night in Fort Myer Virginia. The future of our country is strong!,,14000.0,85000.0,15000.0
2017-08-22,Address to the NationnFull Video & Transcriptn,,13000.0,51000.0,10000.0
2017-08-22,Thank you to the men and women of Fort Myer and every member of the U.S. Military at home and abroad. ,,14000.0,70000.0,7000.0
2017-08-22,Join me live from Fort Myer in Arlington Virginia. n,,5700.0,40000.0,9800.0
2017-08-23,A great honor to sign the Veterans Appeals Improvement & Modernization Act into law w/    .n,,10000.0,46000.0,5500.0
2017-08-23,As long as we have faith in each other and confidence in our values then there is no challenge too great for us to conquer! ,,16000.0,68000.0,18000.0
2017-08-23,"""If Republican Senate doesnt get rid of the Filibuster Rule & go to a simple majority which the Dems would do they are just wasting time!""",,18000.0,75000.0,22000.0
2017-08-23,"""Last night in Phoenix I read the things from my statements on Charlottesville that the Fake News Media didnt cover fairly. People got it!""",,18000.0,84000.0,36000.0
